Date,Adj Close,Volume,1 Mo,3 Mo,6 Mo,1 Yr,3 Yr,5 Yr,10 Yr,30 Yr,Adj Close AMD,Adj Close Intel,Adj Close Broadcom
4/26/2019,177.339828,21724700,2.42,2.42,2.46,2.41,2.25,2.29,2.51,2.92,27.879999,50.594452,290.886688
4/29/2019,178.574631,9798000,2.45,2.44,2.47,2.42,2.27,2.32,2.54,2.96,27.690001,49.320663,293.051392
4/30/2019,180.237595,9073000,2.43,2.43,2.46,2.39,2.24,2.28,2.51,2.93,27.629999,49.253117,298.374115
5/1/2019,179.709824,8857000,2.42,2.43,2.44,2.39,2.28,2.31,2.52,2.92,26.809999,48.982918,298.842651
5/2/2019,182.418365,9867100,2.44,2.47,2.46,2.41,2.32,2.34,2.55,2.94,28.290001,48.780266,295.95639
5/3/2019,182.23912,8420600,2.42,2.43,2.46,2.41,2.3,2.33,2.54,2.93,28.219999,49.938255,295.853363
5/6/2019,179.092438,10554400,2.43,2.44,2.46,2.39,2.27,2.3,2.51,2.91,27.42,49.729515,291.973663
5/7/2019,172.380814,13880500,2.44,2.43,2.46,2.37,2.24,2.25,2.45,2.86,26.66,49.011047,287.962891
5/8/2019,173.187408,10479200,2.42,2.43,2.45,2.37,2.26,2.28,2.49,2.89,27.09,47.807129,284.308228
5/9/2019,169.473129,16506200,2.43,2.43,2.46,2.36,2.22,2.25,2.45,2.87,27.209999,45.263371,284.936096
5/10/2019,168.108902,14237500,2.42,2.43,2.45,2.36,2.23,2.26,2.47,2.89,27.959999,44.855595,284.842316
5/13/2019,157.782578,16422800,2.41,2.41,2.42,2.32,2.15,2.18,2.4,2.83,26.24,43.457489,274.927795
5/14/2019,161.357468,13122000,2.41,2.41,2.43,2.32,2.17,2.2,2.42,2.86,27.32,43.855564,283.005585
5/15/2019,158.907822,12558000,2.4,2.42,2.43,2.3,2.12,2.15,2.37,2.82,27.58,44.292469,285.226532
5/16/2019,159.515244,19527200,2.4,2.4,2.43,2.33,2.15,2.18,2.4,2.84,28.01,44.205082,278.591858
5/17/2019,155.870667,25551700,2.39,2.39,2.42,2.33,2.15,2.17,2.39,2.82,27.5,43.583714,271.657288
5/20/2019,151.110809,14301600,2.39,2.39,2.42,2.34,2.17,2.21,2.41,2.83,26.68,42.292423,255.445374
5/21/2019,154.40686,9046200,2.37,2.39,2.42,2.36,2.2,2.23,2.43,2.84,27.35,43.166225,258.013031
5/22/2019,151.558884,8146700,2.36,2.38,2.41,2.37,2.17,2.19,2.39,2.82,27.41,42.719612,252.287323
5/23/2019,146.699463,14796100,2.38,2.37,2.4,2.32,2.08,2.11,2.31,2.75,26.360001,43.234192,243.731552
5/24/2019,144.538589,8939600,2.37,2.35,2.39,2.33,2.1,2.12,2.32,2.75,26.440001,43.273029,239.842606
5/28/2019,142.726273,10708900,2.35,2.37,2.38,2.31,2.06,2.06,2.26,2.7,29.049999,42.302124,238.474411
5/29/2019,139.74884,13995000,2.35,2.37,2.38,2.3,2.04,2.05,2.25,2.69,28.09,42.942917,238.137039
5/30/2019,138.682144,9857500,2.37,2.38,2.4,2.29,2,2.03,2.22,2.65,28.030001,43.428371,240.479813
5/31/2019,135.043396,9743000,2.35,2.35,2.35,2.21,1.9,1.93,2.14,2.58,27.41,42.75845,235.813019
6/3/2019,133.368546,11966100,2.36,2.35,2.31,2.11,1.79,1.83,2.07,2.53,27.58,42.195328,237.25618
6/4/2019,142.560196,16045900,2.34,2.35,2.29,2.11,1.84,1.89,2.12,2.6,29.57,43.486622,248.988739
6/5/2019,140.84549,12790400,2.31,2.35,2.25,2.04,1.81,1.86,2.12,2.63,29.5,43.253605,249.007462
6/6/2019,143.337799,10203500,2.32,2.33,2.22,2.02,1.85,1.88,2.12,2.62,31.82,43.787605,255.632782
6/7/2019,145.052505,8721400,2.3,2.28,2.15,1.97,1.82,1.85,2.09,2.57,32.41,44.69054,257.582001
6/10/2019,147.97348,10069500,2.3,2.29,2.21,2.03,1.87,1.91,2.15,2.62,33.23,45.438133,262.58609
6/11/2019,150.286346,9596800,2.27,2.27,2.21,2.05,1.87,1.92,2.15,2.62,32.41,45.486679,265.650421
6/12/2019,145.750336,8950400,2.19,2.24,2.2,2.02,1.83,1.88,2.13,2.62,32.18,44.972099,262.136292
6/13/2019,147.804001,7702000,2.24,2.19,2.18,2,1.78,1.84,2.1,2.61,31.389999,45.341045,263.898041
6/14/2019,144.195129,9860700,2.23,2.2,2.18,2,1.79,1.85,2.09,2.59,30.360001,44.845882,249.204269
6/17/2019,144.583939,6901000,2.22,2.23,2.2,2.03,1.8,1.85,2.09,2.58,29.200001,44.787632,249.241745
6/18/2019,152.409821,14548000,2.18,2.22,2.2,2.04,1.8,1.83,2.06,2.55,30.450001,45.991543,260.561951
6/19/2019,152.649078,8291100,2.14,2.18,2.11,1.96,1.7,1.77,2.03,2.54,30.5,45.700275,260.03717
6/20/2019,153.626053,8754200,2.17,2.14,2.04,1.91,1.69,1.74,2.01,2.53,30.01,45.81678,261.499023
6/21/2019,151.293243,10860700,2.16,2.11,2.05,1.95,1.74,1.8,2.07,2.59,29.1,46.078926,259.218994
6/24/2019,152.190475,7073700,2.12,2.13,2.1,1.92,1.69,1.75,2.02,2.55,29.26,46.243984,264.148132
6/25/2019,151.014099,7796700,2.11,2.12,2.1,1.93,1.67,1.73,2,2.53,28.860001,45.486679,261.603119
6/26/2019,158.770172,14601800,2.11,2.15,2.12,1.96,1.74,1.8,2.05,2.57,29.92,46.787682,266.267365
6/27/2019,162.727982,11136000,2.19,2.14,2.12,1.93,1.71,1.76,2.01,2.52,30.74,46.078926,270.307129
6/28/2019,163.724884,9941700,2.18,2.12,2.09,1.92,1.71,1.76,2,2.52,30.370001,46.476997,272.341248
7/1/2019,165.65892,17788300,2.17,2.21,2.1,1.94,1.74,1.79,2.03,2.55,31.200001,46.65176,284.157928
7/2/2019,161.731033,10005700,2.21,2.2,2.09,1.91,1.71,1.75,1.98,2.51,31.24,46.719719,279.408539
7/3/2019,162.249451,6165900,2.25,2.21,2.08,1.91,1.71,1.74,1.96,2.47,31.190001,47.108086,269.531372
7/5/2019,159.737213,9913800,2.26,2.23,2.14,1.98,1.82,1.84,2.04,2.54,31.5,46.680885,267.4216
7/8/2019,156.726517,8244700,2.23,2.26,2.14,1.99,1.84,1.86,2.05,2.53,32.040001,46.428452,260.136658
7/9/2019,156.826202,8571500,2.22,2.26,2.15,2,1.88,1.88,2.07,2.54,33.150002,46.360489,260.675995
7/10/2019,159.567734,11301900,2.18,2.2,2.07,1.93,1.79,1.82,2.07,2.57,33.790001,46.807102,259.701538
7/11/2019,165.768585,17064000,2.17,2.17,2.08,1.97,1.84,1.88,2.13,2.65,33.060001,47.185753,261.177429
7/12/2019,167.094513,12659800,2.16,2.14,2.07,1.96,1.81,1.86,2.12,2.64,33.209999,48.467339,270.004425
7/15/2019,166.755554,7246000,2.17,2.16,2.06,1.95,1.8,1.84,2.09,2.61,34.389999,48.661518,272.795349
7/16/2019,166.566116,8536100,2.16,2.15,2.06,2,1.84,1.88,2.13,2.63,33.849998,47.739162,268.812347
7/17/2019,169.188049,8705100,2.13,2.14,2.04,1.95,1.8,1.83,2.06,2.57,33.599998,47.952766,269.711121
7/18/2019,169.656601,11079500,2.11,2.05,2.01,1.9,1.74,1.78,2.04,2.56,33,48.486755,274.157745
7/19/2019,167.921951,8622400,2.11,2.06,2.03,1.94,1.77,1.8,2.05,2.57,32.509998,48.807159,274.365906
7/22/2019,170.793091,7898500,2.13,2.09,2.08,1.95,1.77,1.8,2.05,2.58,32.849998,49.855732,280.184326
7/23/2019,175.119736,10704400,2.12,2.06,2.09,1.97,1.79,1.83,2.08,2.61,33.490002,50.244091,284.564728
7/24/2019,178.110519,9155900,2.1,2.1,2.08,1.98,1.79,1.82,2.05,2.58,34.110001,51.380039,287.393524
7/25/2019,172.846756,9817500,2.16,2.1,2.08,1.99,1.83,1.85,2.08,2.6,33.669998,50.642159,284.195801
7/26/2019,174.53157,6854000,2.13,2.12,2.1,2,1.83,1.85,2.08,2.59,34.02,50.088745,284.697174
7/29/2019,174.282349,6204000,2.12,2.12,2.1,1.98,1.81,1.84,2.06,2.59,33.48,50.981976,285.472931
7/30/2019,174.910385,4944300,2.07,2.08,2.07,1.97,1.82,1.84,2.06,2.58,33.869999,50.195541,283.410492
7/31/2019,168.201065,8985400,2.01,2.08,2.1,2,1.84,1.84,2.02,2.53,30.450001,49.079006,274.356415
8/1/2019,164.412781,10530300,2.11,2.07,2.04,1.88,1.67,1.68,1.9,2.44,29.860001,48.059563,269.957123
8/2/2019,160.69426,10708700,2.11,2.06,2.02,1.85,1.67,1.66,1.86,2.39,29.440001,47.263428,263.514252
8/5/2019,150.326218,14728900,2.07,2.05,1.99,1.78,1.55,1.55,1.75,2.3,27.99,45.603188,253.230255
8/6/2019,151.881454,9031800,2.05,2.05,2,1.8,1.54,1.53,1.73,2.25,28.860001,45.90131,252.076019
8/7/2019,153.416702,9314000,2.02,2.02,1.95,1.75,1.51,1.52,1.71,2.22,29.190001,45.676498,255.491409
8/8/2019,157.773239,7732500,2.09,2.02,1.96,1.79,1.54,1.54,1.72,2.25,33.919998,46.106575,256.371277
8/9/2019,153.705795,8545400,2.05,2,1.95,1.78,1.58,1.57,1.74,2.26,34.189999,44.943405,260.865204
8/12/2019,150.984207,6980000,2.09,2,1.94,1.75,1.51,1.49,1.65,2.14,32.43,44.571964,260.78006
8/13/2019,155.570053,8798900,2.05,2,1.96,1.86,1.6,1.57,1.68,2.15,32.110001,45.784016,268.405548
8/14/2019,149.608459,10497000,1.98,1.96,1.92,1.79,1.53,1.51,1.59,2.03,30.24,44.835884,256.920013
8/15/2019,148.312439,11930000,2.08,1.91,1.86,1.72,1.44,1.42,1.52,1.98,29.67,44.669716,254.157425
8/16/2019,159.069275,25199000,2.05,1.87,1.85,1.71,1.44,1.42,1.55,2.01,31.18,45.451683,259.020294
8/19/2019,170.254745,20377800,2.06,1.94,1.9,1.75,1.49,1.47,1.6,2.08,31.48,46.165222,263.750763
8/20/2019,167.353683,11579700,2.05,1.94,1.89,1.72,1.44,1.42,1.55,2.04,30.719999,45.549427,265.255066
8/21/2019,170.703369,10681100,2.03,1.97,1.9,1.77,1.5,1.47,1.59,2.07,31.700001,46.087029,272.000641
8/22/2019,170.952591,7587200,2.1,2,1.91,1.79,1.53,1.5,1.62,2.11,31.9,45.725368,272.114197
8/23/2019,161.940414,14201400,2.07,1.97,1.87,1.73,1.43,1.4,1.52,2.02,29.540001,43.9464,257.45929
8/26/2019,164.941132,7955200,2.09,2.01,1.9,1.75,1.47,1.43,1.54,2.04,30.280001,44.532875,262.274811
8/27/2019,161.302383,7274200,2.07,1.98,1.94,1.77,1.43,1.4,1.49,1.97,30.200001,44.757687,260.713837
8/28/2019,160.883255,6390300,2.07,1.99,1.89,1.74,1.42,1.37,1.47,1.94,30.780001,44.757687,261.177429
8/29/2019,166.651184,8949400,2.1,1.99,1.89,1.75,1.44,1.4,1.5,1.97,31.450001,45.813339,268.093292
8/30/2019,167.16011,7265400,2.1,1.99,1.89,1.76,1.42,1.39,1.5,1.96,31.450001,46.341164,267.402679
9/3/2019,163.827072,7403500,2.06,1.98,1.88,1.72,1.38,1.35,1.47,1.95,30.9,45.92086,259.275757
9/4/2019,168.407486,5693200,2.05,1.97,1.87,1.69,1.36,1.32,1.47,1.97,30.950001,47.817123,267.762177
9/5/2019,179.364578,17391900,2.05,1.97,1.88,1.73,1.47,1.43,1.57,2.06,31.5,48.97052,275.330902
9/6/2019,178.27684,9424400,2.05,1.96,1.88,1.73,1.46,1.42,1.55,2.02,30.559999,49.77203,276.172943
9/9/2019,180.122986,10438100,2.04,1.96,1.87,1.74,1.52,1.49,1.63,2.11,30.5,50.426929,276.835144
9/10/2019,182.797379,8820300,2.04,1.95,1.89,1.81,1.61,1.58,1.72,2.19,30.23,50.651745,278.566528
9/11/2019,183.944992,9037800,2.01,1.96,1.88,1.79,1.62,1.6,1.75,2.22,29.76,51.599876,281.944092
9/12/2019,183.885117,8196000,1.99,1.95,1.9,1.82,1.67,1.65,1.79,2.22,30.209999,51.814915,284.375519
9/13/2019,181.559982,8114800,1.99,1.96,1.92,1.88,1.76,1.75,1.9,2.37,30.690001,51.355515,274.66864
9/16/2019,179.833588,5795800,2.08,1.99,1.93,1.86,1.71,1.69,1.84,2.31,30.83,51.023182,273.098145
9/17/2019,180.691803,5576200,2.1,1.99,1.93,1.87,1.68,1.66,1.81,2.27,30.99,50.778816,273.258911
9/18/2019,179.60405,6453800,1.94,1.95,1.91,1.87,1.72,1.68,1.8,2.25,30.42,50.573551,272.227722
9/19/2019,176.570404,6136900,2.01,1.93,1.92,1.88,1.68,1.66,1.79,2.22,30.290001,50.407379,274.971344
9/20/2019,172.329315,8756100,1.95,1.91,1.91,1.84,1.63,1.61,1.74,2.17,30.049999,49.576542,271.410004
9/23/2019,174.474808,6242800,1.94,1.94,1.93,1.81,1.61,1.59,1.72,2.16,30.639999,49.752491,272.555725
9/24/2019,172.169632,7931700,1.9,1.92,1.91,1.78,1.53,1.52,1.64,2.09,29.52,48.696831,269.548157
9/25/2019,177.857727,7710800,1.8,1.89,1.9,1.82,1.61,1.6,1.73,2.18,29.540001,49.869781,263.303772
9/26/2019,176.969574,5864100,1.91,1.83,1.88,1.79,1.61,1.59,1.7,2.15,29.469999,49.77203,264.392242
9/27/2019,171.401245,9051400,1.9,1.8,1.85,1.74,1.58,1.56,1.69,2.13,28.719999,49.635189,261.747467
9/30/2019,173.706421,4654600,1.91,1.88,1.83,1.75,1.56,1.55,1.68,2.12,28.99,50.368282,263.59024
10/1/2019,173.636551,9150200,1.79,1.82,1.81,1.73,1.51,1.51,1.65,2.11,28.76,49.615643,262.425354
10/2/2019,172.678558,7334300,1.75,1.79,1.75,1.67,1.43,1.43,1.6,2.09,28.309999,48.276527,257.86145
10/3/2019,180.93129,11264700,1.78,1.7,1.66,1.58,1.34,1.34,1.54,2.04,28.68,48.902096,262.024353
10/4/2019,181.58992,6638100,1.73,1.71,1.65,1.58,1.35,1.34,1.52,2.01,29.01,49.77203,268.707886
10/7/2019,183.944992,12024600,1.76,1.75,1.73,1.64,1.41,1.38,1.56,2.05,28.93,49.478794,263.599762
10/8/2019,176.859802,11110900,1.69,1.72,1.69,1.62,1.38,1.36,1.54,2.04,28.23,48.608864,258.10968
10/9/2019,180.33255,7310300,1.69,1.69,1.69,1.59,1.43,1.4,1.59,2.08,28.459999,49.341953,260.802216
10/10/2019,182.64769,7728100,1.74,1.68,1.68,1.63,1.49,1.48,1.67,2.16,28.379999,49.957752,262.043427
10/11/2019,185.601517,11160100,1.76,1.68,1.68,1.67,1.6,1.59,1.76,2.22,29.75,50.915657,268.211456
10/14/2019,186.140381,5001000,1.76,1.68,1.68,1.67,1.6,1.59,1.76,2.22,30.530001,50.4758,268.927551
10/15/2019,195.959824,16603100,1.74,1.67,1.67,1.65,1.6,1.59,1.77,2.23,30.719999,51.463036,277.196045
10/16/2019,193.804367,10723600,1.71,1.66,1.64,1.59,1.57,1.57,1.75,2.23,30.809999,51.267544,275.43924
10/17/2019,193.884155,6585900,1.74,1.66,1.63,1.59,1.57,1.57,1.76,2.24,31.139999,50.690845,276.346283
10/18/2019,190.092117,7686000,1.75,1.66,1.63,1.58,1.56,1.56,1.76,2.25,30.969999,50.202114,273.768372
10/21/2019,195.600586,6546700,1.76,1.67,1.65,1.59,1.59,1.61,1.8,2.28,32.029999,50.954758,276.47995
10/22/2019,195.201431,8218000,1.75,1.65,1.64,1.59,1.59,1.6,1.78,2.26,31.51,50.83746,274.465332
10/23/2019,194.682495,6997900,1.74,1.65,1.64,1.58,1.58,1.58,1.77,2.25,31.360001,50.553997,267.648102
10/24/2019,196.448822,5800500,1.75,1.67,1.65,1.59,1.58,1.58,1.77,2.26,31.719999,51.052502,269.548157
10/25/2019,204.112762,10577300,1.73,1.66,1.66,1.6,1.62,1.62,1.8,2.29,32.709999,55.187138,276.718628
10/28/2019,206.358063,8269800,1.74,1.65,1.65,1.6,1.65,1.66,1.85,2.34,33.689999,55.480373,278.370422
10/29/2019,202.496155,5280900,1.66,1.63,1.64,1.59,1.65,1.66,1.84,2.33,33.029999,55.069843,275.133698
10/30/2019,202.575989,5149000,1.61,1.62,1.62,1.59,1.6,1.61,1.78,2.26,33.130001,55.323982,277.119659
10/31/2019,200.600128,5243300,1.59,1.54,1.57,1.53,1.52,1.51,1.69,2.17,33.93,55.255558,279.611694
11/1/2019,202.166855,7091000,1.58,1.52,1.55,1.53,1.55,1.55,1.73,2.21,34.889999,55.236012,283.182617
11/4/2019,210.060318,9417900,1.58,1.53,1.57,1.56,1.59,1.6,1.79,2.27,36.290001,56.311214,291.212433
11/5/2019,209.17218,7521700,1.56,1.56,1.58,1.62,1.63,1.66,1.86,2.34,36.150002,56.252567,299.843781
11/6/2019,207.196304,6725300,1.55,1.56,1.57,1.58,1.6,1.63,1.81,2.3,35.93,56.611298,299.003571
11/7/2019,207.904831,7008500,1.57,1.56,1.58,1.58,1.7,1.74,1.92,2.4,36.279999,57.053574,297.647736
11/8/2019,207.345993,4727500,1.56,1.55,1.58,1.58,1.7,1.74,1.94,2.43,36.290001,57.269802,299.242279
11/11/2019,207.745163,6085900,1.56,1.55,1.58,1.58,1.7,1.74,1.94,2.43,36.310001,57.348423,298.612091
11/12/2019,209.17218,7087600,1.56,1.59,1.59,1.58,1.69,1.73,1.92,2.39,36.709999,57.201,301.266418
11/13/2019,208.134369,7504700,1.56,1.57,1.59,1.57,1.65,1.69,1.88,2.36,37.52,56.89632,299.49054
11/14/2019,209.351807,12952000,1.59,1.57,1.58,1.55,1.59,1.63,1.82,2.31,38.349998,56.817696,295.00296
11/15/2019,203.763504,26340700,1.59,1.57,1.59,1.54,1.61,1.65,1.84,2.31,38.560001,56.965118,298.764893
11/18/2019,211.836594,14364700,1.59,1.57,1.58,1.54,1.59,1.63,1.81,2.3,39.880001,57.250145,297.008026
11/19/2019,207.555557,10364100,1.58,1.57,1.58,1.54,1.59,1.63,1.79,2.26,41.290001,57.348423,303.338348
11/20/2019,210.738892,11814700,1.57,1.57,1.58,1.54,1.55,1.58,1.73,2.2,40.98,56.906151,297.580933
11/21/2019,209.740982,7209700,1.57,1.58,1.59,1.55,1.59,1.62,1.77,2.24,39.52,57.220657,300.999084
11/22/2019,210.449509,5602500,1.58,1.58,1.59,1.56,1.6,1.62,1.77,2.22,39.150002,56.621128,300.684021
11/25/2019,220.747955,12661900,1.6,1.61,1.61,1.58,1.6,1.62,1.76,2.21,39.790001,57.800529,305.171509
11/26/2019,216.546738,9631100,1.63,1.6,1.62,1.59,1.58,1.58,1.74,2.18,38.990002,57.888988,301.972961
11/27/2019,217.944855,5394600,1.65,1.62,1.63,1.6,1.61,1.63,1.77,2.19,39.41,57.50568,304.044861
11/29/2019,216.446884,3538900,1.62,1.59,1.63,1.6,1.61,1.62,1.78,2.21,39.150002,57.053574,301.91568
12/2/2019,208.966995,9300900,1.6,1.6,1.62,1.6,1.63,1.65,1.83,2.28,38.73,56.670273,296.673859
12/3/2019,207.379166,11630800,1.56,1.57,1.57,1.57,1.54,1.54,1.72,2.17,38.900002,55.107559,292.663727
12/4/2019,209.136765,6835600,1.59,1.55,1.56,1.56,1.58,1.6,1.77,2.22,39.689999,55.058422,295.719086
12/5/2019,208.457687,4622100,1.52,1.54,1.55,1.56,1.6,1.62,1.8,2.24,39.619999,55.117393,297.12265
12/6/2019,211.883057,5805900,1.52,1.53,1.56,1.57,1.64,1.67,1.84,2.29,39.630001,55.834862,301.762909
12/9/2019,211.883057,5297000,1.54,1.54,1.58,1.56,1.63,1.67,1.83,2.27,38.93,55.559662,300.168396
12/10/2019,213.690613,6409700,1.53,1.56,1.57,1.56,1.67,1.68,1.85,2.26,39.439999,55.618633,300.817657
12/11/2019,217.046066,5844900,1.54,1.57,1.58,1.55,1.62,1.64,1.79,2.23,39.470001,56.090397,305.266998
12/12/2019,223.766983,10108700,1.57,1.56,1.57,1.55,1.69,1.73,1.9,2.32,42.59,56.562157,312.98172
12/13/2019,223.687073,11367600,1.55,1.57,1.56,1.54,1.62,1.66,1.82,2.26,41.150002,56.798038,301.161438
12/16/2019,224.84549,8024400,1.57,1.57,1.58,1.54,1.67,1.72,1.89,2.3,42.349998,56.709583,308.522888
12/17/2019,227.981232,8029900,1.56,1.56,1.58,1.53,1.66,1.71,1.89,2.31,42.77,56.316448,309.162567
12/18/2019,229.199585,8588700,1.56,1.56,1.58,1.54,1.67,1.74,1.92,2.35,42.299999,56.188675,312.638062
12/19/2019,235.141556,11134000,1.54,1.57,1.57,1.52,1.65,1.73,1.92,2.35,42.830002,56.965118,309.449036
12/20/2019,239.046265,15076100,1.57,1.58,1.58,1.52,1.67,1.73,1.92,2.34,44.150002,57.938126,307.664764
12/23/2019,238.497025,8876500,1.57,1.59,1.6,1.53,1.67,1.75,1.93,2.35,45.459999,58.213322,308.175934
12/24/2019,238.297287,3471600,1.55,1.58,1.61,1.53,1.64,1.72,1.9,2.33,46.540001,58.390232,309.111481
12/26/2019,238.866516,4571300,1.59,1.58,1.61,1.53,1.65,1.72,1.9,2.33,46.630001,58.793194,306.68103
12/27/2019,236.549637,6366100,1.56,1.57,1.59,1.51,1.6,1.68,1.88,2.32,46.18,59.048733,305.282532
12/30/2019,232.005798,6451400,1.51,1.57,1.6,1.57,1.59,1.68,1.9,2.34,45.52,58.596626,302.321625
12/31/2019,234.981781,5775100,1.48,1.55,1.6,1.59,1.62,1.69,1.92,2.39,45.860001,58.822678,304.790649
1/2/2020,239.585526,5938400,1.53,1.54,1.57,1.56,1.59,1.67,1.88,2.33,49.099998,59.795685,310.934326
1/3/2020,235.750748,5134600,1.52,1.52,1.55,1.55,1.54,1.59,1.8,2.26,48.599998,59.068382,303.025696
1/6/2020,236.739395,6565900,1.54,1.56,1.56,1.54,1.56,1.61,1.81,2.28,48.389999,58.901302,302.572388
1/7/2020,239.605499,7871400,1.52,1.54,1.56,1.53,1.55,1.62,1.83,2.31,48.25,57.918472,301.530762
1/8/2020,240.054901,6927700,1.5,1.54,1.56,1.55,1.61,1.67,1.87,2.35,47.830002,57.957787,297.769318
1/9/2020,242.69133,6377800,1.53,1.54,1.56,1.54,1.59,1.65,1.85,2.38,48.970001,58.28212,295.377472
1/10/2020,243.989578,7907400,1.52,1.54,1.55,1.53,1.59,1.63,1.83,2.28,48.169998,57.928295,288.587585
1/13/2020,251.639206,7996000,1.54,1.57,1.57,1.53,1.6,1.65,1.85,2.3,48.75,58.567142,290.477966
1/14/2020,246.945572,8977200,1.53,1.57,1.57,1.53,1.59,1.63,1.82,2.27,48.209999,58.409889,297.229218
1/15/2020,245.237869,6577600,1.53,1.57,1.58,1.54,1.56,1.6,1.79,2.23,48.549999,57.928295,292.368347
1/16/2020,248.593338,7104800,1.54,1.55,1.56,1.54,1.58,1.63,1.81,2.26,49.77,58.635937,296.139343
1/17/2020,248.942871,6344800,1.54,1.56,1.57,1.56,1.56,1.63,1.84,2.29,50.93,58.576965,297.817535
1/21/2020,247.604691,5447900,1.52,1.56,1.57,1.54,1.53,1.57,1.78,2.23,51.049999,59.510662,297.123138
1/22/2020,249.771744,5981000,1.52,1.55,1.56,1.55,1.52,1.57,1.77,2.22,51.43,61.65324,301.84903
1/23/2020,252.518036,6112900,1.55,1.55,1.56,1.55,1.51,1.55,1.74,2.18,51.709999,62.233116,308.291656
1/24/2020,250.141235,9337800,1.54,1.54,1.55,1.55,1.48,1.51,1.7,2.14,50.349998,67.294716,312.487091
1/27/2020,239.875153,11763400,1.53,1.55,1.57,1.53,1.41,1.44,1.61,2.05,49.259998,64.562439,298.049042
1/28/2020,247.634628,7774400,1.53,1.57,1.58,1.53,1.45,1.47,1.65,2.1,50.529999,66.154625,306.999268
1/29/2020,245.207916,6471200,1.52,1.56,1.57,1.51,1.39,1.41,1.6,2.05,47.509998,65.191452,306.227722
1/30/2020,245.477554,7262600,1.59,1.57,1.57,1.48,1.37,1.39,1.57,2.04,48.779999,65.329048,303.999817
1/31/2020,236.110229,9260500,1.56,1.55,1.54,1.45,1.3,1.32,1.51,1.99,47,62.832645,294.316528
2/3/2020,240.004974,6398200,1.56,1.57,1.56,1.46,1.34,1.35,1.54,2.01,48.02,63.314232,294.384064
2/4/2020,246.795776,6788600,1.55,1.57,1.57,1.48,1.4,1.42,1.61,2.08,49.450001,64.33638,300.52771
2/5/2020,250.420853,5205500,1.55,1.57,1.57,1.49,1.43,1.46,1.66,2.14,49.84,66.184105,306.102325
2/6/2020,253.906143,5457100,1.59,1.57,1.58,1.51,1.43,1.45,1.65,2.11,49.32,66.263123,308.330231
2/7/2020,251.249741,4743800,1.57,1.56,1.57,1.49,1.39,1.41,1.59,2.05,49.73,65.206314,304.028748
2/10/2020,262.61438,13240200,1.58,1.58,1.58,1.45,1.36,1.38,1.56,2.03,52.259998,65.571754,303.035339
2/11/2020,267.527679,15963900,1.57,1.57,1.55,1.48,1.39,1.4,1.59,2.05,53.799999,66.579185,308.783539
2/12/2020,272.171417,9366100,1.57,1.58,1.56,1.49,1.42,1.45,1.62,2.09,53.889999,66.628571,313.162231
2/13/2020,270.413788,13200400,1.59,1.59,1.56,1.48,1.42,1.43,1.61,2.07,54.529999,66.60881,312.45816
2/14/2020,289.398071,26048100,1.6,1.58,1.56,1.49,1.4,1.42,1.59,2.04,55.310001,66.44091,306.478455
2/18/2020,296.168915,15504100,1.61,1.58,1.56,1.47,1.37,1.39,1.55,2,56.889999,65.324829,299.707916
2/19/2020,314.274414,17358300,1.61,1.58,1.56,1.47,1.39,1.41,1.56,2.01,58.900002,66.282883,304.472382
2/20/2020,308.282501,20251300,1.61,1.58,1.55,1.46,1.35,1.37,1.52,1.97,57.27,64.643333,298.251556
2/21/2020,293.672302,19204500,1.6,1.56,1.53,1.43,1.3,1.3,1.46,1.9,53.279999,63.547016,293.679993
2/24/2020,272.910431,21422900,1.6,1.53,1.49,1.35,1.21,1.21,1.38,1.84,49.119999,60.998817,281.238373
2/25/2020,261.695618,26387400,1.59,1.53,1.47,1.3,1.16,1.16,1.33,1.8,47.57,58.993835,272.635345
2/26/2020,267.288025,18693300,1.59,1.53,1.42,1.26,1.14,1.14,1.33,1.81,47.490002,58.914825,275.721649
2/27/2020,252.409271,22660400,1.56,1.45,1.33,1.18,1.08,1.11,1.3,1.79,44.009998,55.141907,264.215546
2/28/2020,269.866058,28366900,1.45,1.27,1.11,0.97,0.85,0.89,1.13,1.65,45.48,54.835728,262.9328
3/2/2020,276.221252,22268600,1.41,1.13,0.95,0.89,0.85,0.88,1.1,1.66,47.459999,57.462944,274.843964
3/3/2020,265.68924,16319800,1.11,0.95,0.83,0.73,0.72,0.77,1.02,1.64,46.75,55.280182,264.504883
3/4/2020,284.295197,14935200,1,0.72,0.68,0.59,0.68,0.75,1.02,1.67,50.110001,57.956779,275.306946
3/5/2020,273.083649,13508200,0.92,0.62,0.53,0.48,0.61,0.67,0.92,1.56,48.110001,56.257977,264.302368
3/6/2020,265.839142,12885300,0.79,0.45,0.41,0.39,0.53,0.58,0.74,1.25,48.59,55.082642,259.875488
3/9/2020,245.254669,15354000,0.57,0.33,0.27,0.31,0.4,0.46,0.54,0.99,43.27,50.223282,238.917603
3/10/2020,260.882843,14516200,0.57,0.44,0.43,0.43,0.58,0.63,0.76,1.28,45.380001,53.314705,253.558212
3/11/2020,246.28389,12499100,0.42,0.42,0.4,0.4,0.58,0.66,0.82,1.3,45.700001,51.023296,237.229782
3/12/2020,216.146652,20413500,0.41,0.33,0.37,0.39,0.58,0.66,0.88,1.49,39.009998,44.978729,211.005951
